tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
9606	Homo sapiens	3673	0	live	ITGA2	BR, CD49B, GPIa, HPA-5, VLA-2, VLAA2	integrin subunit alpha 2	integrin alpha-2|CD49 antigen-like family member B|alpha 2 integrin|alpha 2 subunit of VLA-2 receptor|collagen receptor|glycoprotein Ia|human platelet alloantigen 5|human platelet alloantigen system 5|integrin, alpha 2 (CD49B, alpha 2 subunit of VLA-2 receptor)|platelet antigen Br|platelet glycoprotein GPIa|platelet membrane glycoprotein Ia|very late activation protein 2 receptor, alpha-2 subunit|very late activation receptor alpha-2 subunit|very late activation receptor subunit alpha-2	5q11.2	5	NC_000005.10	52989352	53094779	plus	30	192974	
9606	Homo sapiens	407006	0	live	MIR221	MIRN221, miRNA221, mir-221	microRNA 221	hsa-mir-221	Xp11.3	X	NC_000023.11	45746157	45746266	minus	1	300568	
9606	Homo sapiens	1139	0	live	CHRNA7	CHRNA7-2, NACHRA7	cholinergic receptor nicotinic alpha 7 subunit	neuronal acetylcholine receptor subunit alpha-7|a7 nicotinic acetylcholine receptor|alpha 7 neuronal nicotinic acetylcholine receptor|alpha-7 nicotinic cholinergic receptor subunit|cholinergic receptor, nicotinic alpha 7|cholinergic receptor, nicotinic, alpha 7 (neuronal)|cholinergic receptor, nicotinic, alpha polypeptide 7|neuronal acetylcholine receptor protein, alpha-7 chain	15q13.3	15	NC_000015.10	32030483	32173018	plus	13	118511	
9606	Homo sapiens	7078	0	live	TIMP3	HSMRK222, K222, K222TA2, SFD	TIMP metallopeptidase inhibitor 3	metalloproteinase inhibitor 3|MIG-5 protein|TIMP-3|protein MIG-5|tissue inhibitor of metalloproteinases 3	22q12.3	22	NC_000022.11	32801705	32863041	plus	5	188826	
9606	Homo sapiens	27161	0	live	AGO2	CASC7, EIF2C2, LESKRES, LINC00980, PPD, Q10	argonaute RISC catalytic component 2	protein argonaute-2|PAZ Piwi domain protein|argonaute 2, RISC catalytic component|cancer susceptibility candidate 7 (non-protein coding)|eukaryotic translation initiation factor 2C, 2|long intergenic non-protein coding RNA 980|protein slicer	8q24.3	8	NC_000008.11	140520156	140642313	minus	23	606229	
9606	Homo sapiens	3002	0	live	GZMB	C11, CCPI, CGL-1, CGL1, CSP-B, CSPB, CTLA1, CTSGL1, HLP, SECT	granzyme B	granzyme B|T-cell serine protease 1-3E|cathepsin G-like 1|cytotoxic T-lymphocyte proteinase 2|cytotoxic serine protease B|fragmentin 2|granzyme B (granzyme 2, cytotoxic T-lymphocyte-associated serine esterase 1)|human lymphocyte protein	14q12	14	NC_000014.9	24630954	24634190	minus	5	123910	
9606	Homo sapiens	3371	0	live	TNC	150-225, DFNA56, GMEM, GP, HXB, JI, TN, TN-C	tenascin C	tenascin|GP 150-225|cytotactin|deafness, autosomal dominant 56|glioma-associated-extracellular matrix antigen|hexabrachion (tenascin)|myotendinous antigen|neuronectin|tenascin-C additional domain 1	9q33.1	9	NC_000009.12	115019575	115118157	minus	32	187380	
9606	Homo sapiens	5175	0	live	PECAM1	CD31, CD31/EndoCAM, GPIIA', PECA1, PECAM-1, endoCAM	platelet and endothelial cell adhesion molecule 1	platelet endothelial cell adhesion molecule|CD31 antigen|platelet endothelial cell adhesion molecule-1	17q23.3	17	NC_000017.11	64319415	64390860	minus	16	173445	
9606	Homo sapiens	406985	0	live	MIR200C	MIRN200C, mir-200c	microRNA 200c	hsa-mir-200c	12p13.31	12	NC_000012.12	6963699	6963766	plus	1	612092	
9606	Homo sapiens	121278	0	live	TPH2	ADHD7, NTPH	tryptophan hydroxylase 2	tryptophan 5-hydroxylase 2|neuronal tryptophan hydroxylase|tryptophan 5-monooxygenase 2	12q21.1	12	NC_000012.12	71938845	72032440	plus	13	607478	
9606	Homo sapiens	4322	0	live	MMP13	CLG3, MANDP1, MDST, MMP-13	matrix metallopeptidase 13	collagenase 3|matrix metalloproteinase 13 (collagenase 3)	11q22.2	11	NC_000011.10	102942995	102955732	minus	10	600108	
10090	Mus musculus	12774	0	live	Ccr5	AM4-7, CD195, Cmkbr5	C-C motif chemokine receptor 5	C-C chemokine receptor type 5|C-C CKR-5|CC-CKR-5|CCR-5|MIP-1 alpha receptor|chemokine (C-C motif) receptor 5|chemokine (C-C) receptor 5	9 75.05 cM	9	NC_000075.7	123921557	123934153	plus	3		
9606	Homo sapiens	2833	0	live	CXCR3	CD182, CD183, CKR-L2, CMKAR3, GPR9, IP10-R, Mig-R, MigR	C-X-C motif chemokine receptor 3	C-X-C chemokine receptor type 3|G protein-coupled receptor 9|IP-10 receptor|Mig receptor|chemokine (C-X-C motif) receptor 3|chemokine receptor 3|interferon-inducible protein 10 receptor	Xq13.1	X	NC_000023.11	71615919	71618511	minus	4	300574	
9606	Homo sapiens	3133	0	live	HLA-E	HLA-6.2, QA1	major histocompatibility complex, class I, E	HLA class I histocompatibility antigen, alpha chain E|MHC class I antigen E|MHC class Ib antigen|non-classical MHC class I antigen|nonclassical MHC class I antigen	6p22.1	6	NC_000006.12	30489509	30494194	plus	8	143010	
9606	Homo sapiens	3684	0	live	ITGAM	CD11B, CR3A, MAC-1, MAC1A, MO1A, SLEB6	integrin subunit alpha M	integrin alpha-M|CD11 antigen-like family member B|CR-3 alpha chain|antigen CD11b (p170)|cell surface glycoprotein MAC-1 subunit alpha|complement component 3 receptor 3 subunit|integrin, alpha M (complement component 3 receptor 3 subunit)|leukocyte adhesion receptor MO1|macrophage antigen alpha polypeptide|macrophage-1 antigen alpha subunit|neutrophil adherence receptor alpha-M subunit	16p11.2	16	NC_000016.10	31259975	31332877	plus	31	120980	
10090	Mus musculus	21872	0	live	Tjp1	ZO1	tight junction protein 1	tight junction protein ZO-1|zona occludens protein 1|zonula occludens protein 1	7 35.02 cM	7	NC_000073.7	64945913	65177629	minus	32		
9606	Homo sapiens	54210	0	live	TREM1	CD354, TREM-1	triggering receptor expressed on myeloid cells 1	triggering receptor expressed on myeloid cells 1|triggering receptor expressed on monocytes 1	6p21.1	6	NC_000006.12	41267385	41286682	minus	6	605085	
9606	Homo sapiens	284	0	live	ANGPT1	AGP1, AGPT, AGPT-1, ANG1, HAE5	angiopoietin 1	angiopoietin-1|ANG-1	8q23.1	8	NC_000008.11	107249482	107497918	minus	10	601667	
9606	Homo sapiens	1378	0	live	CR1	C3BR, C4BR, CD35, KN	complement C3b/C4b receptor 1 (Knops blood group)	complement receptor type 1|C3-binding protein|C3b/C4b receptor|CD35 antigen|Knops blood group antigen|complement component (3b/4b) receptor 1 (Knops blood group)|complement receptor 1	1q32.2	1	NC_000001.11	207496157	207641765	plus	47	120620	
9606	Homo sapiens	55600	0	live	ITLN1	HL-1, HL1, INTL, ITLN, LFR, hIntL, omentin	intelectin 1	intelectin-1|ITLN-1|endothelial lectin HL-1|galactofuranose-binding lectin|intelectin 1 (galactofuranose binding)|intestinal lactoferrin receptor	1q23.3	1	NC_000001.11	160876540	160885180	minus	8	609873	
9606	Homo sapiens	7082	0	live	TJP1	ZO-1	tight junction protein 1	tight junction protein ZO-1|zona occludens 1|zonula occludens 1 protein	15q13.1	15	NC_000015.10	29699367	29969049	minus	34	601009	
9606	Homo sapiens	5742	0	live	PTGS1	COX1, COX3, PCOX1, PES-1, PGG/HS, PGHS-1, PGHS1, PHS1, PTGHS	prostaglandin-endoperoxide synthase 1	prostaglandin G/H synthase 1|PGH synthase 1|cyclooxygenase-1|prostaglandin H2 synthase 1|prostaglandin-endoperoxide synthase 1 (prostaglandin G/H synthase and cyclooxygenase)	9q33.2	9	NC_000009.12	122370533	122395703	plus	14	176805	
9606	Homo sapiens	64805	0	live	P2RY12	ADPG-R, BDPLT8, HORK3, P2T(AC), P2Y(12)R, P2Y(AC), P2Y(ADP), P2Y(cyc), P2Y12, SP1999	purinergic receptor P2Y12	P2Y purinoceptor 12|ADP-glucose receptor|G-protein coupled receptor SP1999|Gi-coupled ADP receptor HORK3|P2Y12 platelet ADP receptor|purinergic receptor P2RY12|purinergic receptor P2Y, G-protein coupled, 12|putative G-protein coupled receptor	3q25.1	3	NC_000003.12	151336843	151384753	minus	3	600515	
9606	Homo sapiens	3676	0	live	ITGA4	CD49D, IA4	integrin subunit alpha 4	integrin alpha-4|269C wild type|CD49 antigen-like family member D|VLA-4 subunit alpha|alpha 4 subunit of VLA-4 receptor|antigen CD49D, alpha-4 subunit of VLA-4 receptor|integrin alpha-IV|very late activation protein 4 receptor, alpha 4 subunit	2q31.3	2	NC_000002.12	181457205	181538940	plus	29	192975	
9606	Homo sapiens	406958	0	live	MIR182	MIRN182, miRNA182, mir-182	microRNA 182	hsa-mir-182	7q32.2	7	NC_000007.14	129770383	129770492	minus	1	611607	
559292	Saccharomyces cerevisiae S288C	851259	0	live	SSA1	YAL005C, YG100	Hsp70 family ATPase SSA1	Hsp70 family ATPase SSA1		I	NC_001133.9	139503	141431	minus	1		
9606	Homo sapiens	10544	0	live	PROCR	CCCA, CCD41, EPCR	protein C receptor	endothelial protein C receptor|APC receptor|CD201 antigen|activated protein C receptor|cell cycle, centrosome-associated protein|centrocyclin|protein C receptor, endothelial	20q11.22	20	NC_000020.11	35171096	35216259	plus	7	600646	
9606	Homo sapiens	5551	0	live	PRF1	HPLH2, P1, PFP	perforin 1	perforin-1|cytolysin|lymphocyte pore-forming protein|perforin 1 (pore forming protein)	10q22.1	10	NC_000010.11	70597348	70602741	minus	3	170280	
9606	Homo sapiens	406973	0	live	MIR196A2	MIRN196-2, MIRN196A2, mir-196a-2	microRNA 196a-2	hsa-mir-196-2|hsa-mir-196a-2|microRNA 196-2	12q13.13	12	NC_000012.12	53991738	53991847	plus	1	609687	
10116	Rattus norvegicus	29197	0	live	Il18	IL-1 gamma, IL-18	interleukin 18	interleukin-18|IFN-gamma-inducing factor|interferon gamma-inducing factor|interleukin-1 gamma	8q23	8	NC_086026.1	59802072	59829275	plus	13		
9606	Homo sapiens	10257	0	live	ABCC4	MOAT-B, MOATB, MRP4	ATP binding cassette subfamily C member 4 (PEL blood group)	ATP-binding cassette sub-family C member 4|MRP/cMOAT-related ABC transporter|bA464I2.1 (ATP-binding cassette, sub-family C (CFTR/MRP), member 4)|canalicular multispecific organic anion transporter (ABC superfamily)|multi-specific organic anion transporter B|multidrug resistance-associated protein 4	13q32.1	13	NC_000013.11	95019835	95301451	minus	35	605250	
9606	Homo sapiens	6556	0	live	SLC11A1	LSH, NRAMP, NRAMP1	solute carrier family 11 member 1	natural resistance-associated macrophage protein 1|Leishmaniasis resistance|NRAMP 1|solute carrier family 11 (proton-coupled divalent metal ion transporter), member 1|solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1|solute carrier family 11 (sodium/phosphate symporters), member 1	2q35	2	NC_000002.12	218382273	218396894	plus	18	600266	
9606	Homo sapiens	10392	0	live	NOD1	CARD4, CLR7.1, NLRC1, hNod1	nucleotide binding oligomerization domain containing 1	nucleotide-binding oligomerization domain-containing protein 1|NLR family, CARD domain containing 1|caspase recruitment domain family, member 4|caspase recruitment domain-containing protein 4|nucleotide-binding oligomerization domain, leucine rich repeat and CARD domain containing 1	7p14.3	7	NC_000007.14	30424527	30478784	minus	20	605980	
9606	Homo sapiens	8648	0	live	NCOA1	F-SRC-1, KAT13A, RIP160, SRC1, bHLHe42, bHLHe74	nuclear receptor coactivator 1	nuclear receptor coactivator 1|Hin-2 protein|class E basic helix-loop-helix protein 74|renal carcinoma antigen NY-REN-52|steroid receptor coactivator-1	2p23.3	2	NC_000002.12	24491254	24770702	plus	32	602691	
9606	Homo sapiens	6609	0	live	SMPD1	ASM, ASMASE, NPD	sphingomyelin phosphodiesterase 1	sphingomyelin phosphodiesterase|Niemann-Pick type A/B|acid sphingomyelinase|sphingomyelin phosphodiesterase 1, acid lysosomal	11p15.4	11	NC_000011.10	6390474	6394996	plus	6	607608	
9606	Homo sapiens	8741	0	live	TNFSF13	APRIL, CD256, TALL-2, TALL2, TNLG7B, TRDL-1, UNQ383/PRO715, ZTNF2	TNF superfamily member 13	tumor necrosis factor ligand superfamily member 13|TNF- and APOL-related leukocyte expressed ligand 2|a proliferation-inducing ligand|tumor necrosis factor (ligand) superfamily, member 13|tumor necrosis factor ligand 7B|tumor necrosis factor superfamily member 13|tumor necrosis factor-like protein ZTNF2|tumor necrosis factor-related death ligand-1	17p13.1	17	NC_000017.11	7558282	7561601	plus	7	604472	
9606	Homo sapiens	3603	0	live	IL16	LCF, NIL16, PRIL16, prIL-16	interleukin 16	pro-interleukin-16|lymphocyte chemoattractant factor|neuronal interleukin 16|prointerleukin 16	15q25.1	15	NC_000015.10	81182712	81314058	plus	25	603035	
10116	Rattus norvegicus	25419	0	live	Crp	Aa1249, Ab1-341, Ab2-196, Ac1-114, Ac1262, Ac2-069, Ba2-693	C-reactive protein	C-reactive protein|C-reactive protein, member of the pentraxin family|C-reactive protein, pentraxin-related|C-reactive protein, petaxin related	13q24	13	NC_086031.1	87694062	87695978	plus	2		
9606	Homo sapiens	2215	0	live	FCGR3B	CD16, CD16-I, CD16A, CD16b, FCG3, FCGR3, FCGR3A, FCR-10, FCRIII, FCRIIIb	Fc gamma receptor IIIb	low affinity immunoglobulin gamma Fc region receptor III-B|Fc fragment of IgG receptor IIIb|Fc fragment of IgG, low affinity IIIb, receptor (CD16b)|Fc gamma receptor III-B|Fc-gamma receptor IIIb (CD 16)|FcgammaRIIIb|fc-gamma RIII-beta|fc-gamma RIIIb|igG Fc receptor III-1	1q23.3	1	NC_000001.11	161623196	161631963	minus	7	610665	
9606	Homo sapiens	406941	0	live	MIR149	MIRN149, mir-149	microRNA 149	hsa-mir-149	2q37.3	2	NC_000002.12	240456001	240456089	plus	1	615209	
7227	Drosophila melanogaster	48581	0	live	Hsp70Aa	Dmel_CG31366, 87A, 87A hsp70, 87A7 hsp70, CG31366, Dm-hsp70, DmHSP70AA, Dmel\CG31366, HSP 70, HSP70, HSP70cA1, Hsp 70, Hsp-70, Hsp-70Aa, Hsp70, Hsp70A, Hsp70a, dHSP70, dHsp70, dhsp70, dhsp70Aa, hs70, hsp 70, hsp-70, hsp70, hsp70 87A, hsp70 Aa, hsp70(87A), hsp70A, hsp70Aa, hsp70a	Heat shock protein 70 Aa	heat shock protein 70 Aa|70 kDa heat shock protein, cytosolic A 1|87A locus|CG31366-PA|Heat-shock-protein-70Aa|Hsp70Aa-PA|heat shock 70|heat shock protein-70|heat-shock protein 70|hsp70 87A|protein 70	3-51 cM	3R	NT_033777.3	11954163	11956544	minus	1		
9606	Homo sapiens	407050	0	live	MIR93	MIRN9, MIRN93, hsa-mir-93, miR-93	microRNA 93		7q22.1	7	NC_000007.14	100093768	100093847	minus	1	612984	
9606	Homo sapiens	9966	0	live	TNFSF15	TL1, TL1A, TNLG1B, VEGI, VEGI192A	TNF superfamily member 15	tumor necrosis factor ligand superfamily member 15|TNF ligand-related molecule 1|TNF superfamily ligand TL1A|tumor necrosis factor (ligand) superfamily, member 15|tumor necrosis factor ligand 1B|tumor necrosis factor superfamily member 15|vascular endothelial cell growth inhibitor|vascular endothelial growth inhibitor-192A	9q32	9	NC_000009.12	114784635	114806039	minus	4	604052	
9606	Homo sapiens	4773	0	live	NFATC2	JCOSL, NFAT1, NFATP	nuclear factor of activated T cells 2	nuclear factor of activated T-cells, cytoplasmic 2|NF-ATc2|NFAT pre-existing subunit|NFAT transcription complex, preexisting component|T cell transcription factor NFAT1|nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 2|nuclear factor of activated T-cells, preexisting component|preexisting nuclear factor of activated T-cells 2	20q13.2	20	NC_000020.11	51386963	51562839	minus	13	600490	
9606	Homo sapiens	3683	0	live	ITGAL	CD11A, LFA-1, LFA1A	integrin subunit alpha L	integrin alpha-L|CD11 antigen-like family member A|LFA-1 alpha|LFA-1A|antigen CD11A (p180), lymphocyte function-associated antigen 1, alpha polypeptide|integrin gene promoter|integrin, alpha L (antigen CD11A (p180), lymphocyte function-associated antigen 1; alpha polypeptide)|leukocyte adhesion glycoprotein LFA-1 alpha chain|leukocyte function-associated molecule 1 alpha chain|lymphocyte function-associated antigen 1, alpha polypeptide	16p11.2	16	NC_000016.10	30472742	30523185	plus	32	153370	
9606	Homo sapiens	2358	0	live	FPR2	ALX, ALXR, FMLP-R-II, FMLPXA, FPRH1, FPRH2, FPRL1, HM63, LXA4R, FPR2	formyl peptide receptor 2	N-formyl peptide receptor 2|FMLP-R-I|FMLP-related receptor I|LXA4 receptor|RFP|formyl peptide receptor-like 1|lipoxin A4 receptor (formyl peptide receptor related)	19q13.41	19	NC_000019.10	51761180	51770531	plus	3	136538	
9606	Homo sapiens	145264	0	live	SERPINA12	OL-64	serpin family A member 12	serpin A12|serine (or cysteine) proteinase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 12|serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 12|vaspin|visceral adipose tissue-derived serine protease inhibitor|visceral adipose-specific SERPIN	14q32.13	14	NC_000014.9	94487279	94517844	minus	8	617471	
9606	Homo sapiens	22861	0	live	NLRP1	AIADK, CARD7, CIDED, CLR17.1, DEFCAP, DEFCAP-L/S, JRRP, MSPC, NAC, NALP1, PP1044, SLEV1, VAMAS1	NLR family pyrin domain containing 1	NACHT, LRR and PYD domains-containing protein 1|NACHT, LRR and PYD containing protein 1|NACHT, leucine rich repeat and PYD (pyrin domain) containing 1|NACHT, leucine rich repeat and PYD containing 1|caspase recruitment domain protein 7|caspase recruitment domain-containing protein 7|death effector filament-forming Ced-4-like apoptosis protein|nucleotide-binding domain and caspase recruitment domain|nucleotide-binding oligomerization domain, leucine rich repeat and pyrin domain containing 1	17p13.2	17	NC_000017.11	5501396	5584509	minus	18	606636	
10090	Mus musculus	78943	0	live	Ern1	9030414B18Rik, Ire1a, Ire1alpha, Ire1p	endoplasmic reticulum to nucleus signalling 1	serine/threonine-protein kinase/endoribonuclease IRE1|endoplasmic reticulum (ER) to nucleus signalling 1|endoplasmic reticulum-to-nucleus signaling 1|inositol-requiring 1 alpha|inositol-requiring protein 1|ire1-alpha	11 69.14 cM	11	NC_000077.7	106285474	106378701	minus	22		
9606	Homo sapiens	4855	0	live	NOTCH4	INT3	notch receptor 4	neurogenic locus notch homolog protein 4|Notch homolog 4|notch 4	6p21.32	6	NC_000006.12	32194843	32224067	minus	31	164951	
9606	Homo sapiens	1647	0	live	GADD45A	DDIT1, GADD45	growth arrest and DNA damage inducible alpha	growth arrest and DNA damage-inducible protein GADD45 alpha|DDIT-1|DNA damage-inducible transcript 1 protein|DNA damage-inducible transcript-1|growth arrest and DNA-damage-inducible 45 alpha	1p31.3	1	NC_000001.11	67685201	67688334	plus	4	126335	
9606	Homo sapiens	7292	0	live	TNFSF4	CD134L, CD252, GP34, OX-40L, OX4OL, TNLG2B, TXGP1	TNF superfamily member 4	tumor necrosis factor ligand superfamily member 4|CD134 ligand|OX40 antigen ligand|glycoprotein Gp34|tax-transcriptionally activated glycoprotein 1 (34kD)|tumor necrosis factor (ligand) superfamily member 4|tumor necrosis factor ligand 2B|tumor necrosis factor superfamily member 4	1q25.1	1	NC_000001.11	173172870	173450733	minus	11	603594	
9606	Homo sapiens	406979	0	live	MIR19A	C13orf25, MIR17HG, MIRH1, MIRHG1, MIRN19A, hsa-mir-19a, miR-19a, miRNA19A	microRNA 19a	Putative microRNA 17 host gene protein|Putative microRNA host gene 1 protein	13q31.3	13	NC_000013.11	91350891	91350972	plus	1	609418	
9606	Homo sapiens	3339	0	live	HSPG2	HSPG, PLC, PRCAN, SJA, SJS, SJS1	heparan sulfate proteoglycan 2	basement membrane-specific heparan sulfate proteoglycan core protein|endorepellin (domain V region)|perlecan proteoglycan	1p36.12	1	NC_000001.11	21822244	21937310	minus	103	142461	
9606	Homo sapiens	6915	0	live	TBXA2R	BDPLT13, TXA2-R	thromboxane A2 receptor	thromboxane A2 receptor|prostanoid TP receptor	19p13.3	19	NC_000019.10	3594507	3606875	minus	5	188070	
7227	Drosophila melanogaster	48583	0	live	Hsp70Bc	Dmel_CG6489, Bc, CG6489, Dm-hsp70, Dmel\CG6489, HSP70, HSP70Bc, HSP70cA6, Hsp 70, Hsp-70, Hsp-70Bc, Hsp70, Hsp70(87C), Hsp70-BC, Hsp70A7d, Hsp70B, Hsp70Bbc, Hsp70Bd, Hsp70bc, dHsp70, dhsp70, hsp-70, hsp70, hsp70 87C, hsp70B, hsp70Bc	Heat shock protein 70 Bc	heat shock protein 70 Bc|70 kDa heat shock protein, cytosolic A 6|87C locus|CG6489-PA|Heat-shock-protein-70Bc|Hsp70Bc-PA|heat shock 70|heat shock protein 70|heat-shock protein 70|heat-shock-protein 70bc|protein 70	3-52 cM	3R	NT_033777.3	12509076	12511461	plus	1		
10116	Rattus norvegicus	84349	0	live	Cd40lg	Cd40l, Tnfsf5	CD40 ligand	CD40 ligand|CD40 ligand CD154|CD40-L|tumor necrosis factor ligand superfamily member 5	Xq36	X	NC_086039.1	140164341	140176057	plus	5		
9606	Homo sapiens	7074	0	live	TIAM1	NEDLDS, TIAM-1	TIAM Rac1 associated GEF 1	rho guanine nucleotide exchange factor TIAM1|T cell lymphoma invasion and metastasis 1|T-lymphoma invasion and metastasis-inducing protein 1|human T-lymphoma invasion and metastasis inducing TIAM1 protein	21q22.11	21	NC_000021.9	31118418	31559087	minus	33	600687	
9606	Homo sapiens	406959	0	live	MIR183	MIRN183, miR-183, miRNA183	microRNA 183	hsa-mir-183	7q32.2	7	NC_000007.14	129774905	129775014	minus	1	611608	
7227	Drosophila melanogaster	44921	0	live	Hsp70Ba	Dmel_CG31449, CG31449, Dm-hsp70, Dmel\CG31449, HSP70, HSP70cA3, Hsp 70, Hsp-70, Hsp70, Hsp70(87C), Hsp70B, dHsp70, dhsp70, hsp-70, hsp70, hsp70 87C, hsp70 Ba, hsp70B, hsp70Ba, hsp70b, hsp70ba	Heat shock protein 70 Ba	heat shock protein 70 Ba|70 kDa heat shock protein, cytosolic A 3|87C locus|CG31449-PA|Heat-shock-protein-70Ba|Hsp70Ba-PA|heat shock 70|heat shock protein 70BA|heat-shock protein 70|hsp70 87C|protein 70	3-52 cM	3R	NT_033777.3	12465453	12467776	minus	1		
9606	Homo sapiens	2277	0	live	VEGFD	FIGF, VEGF-D	vascular endothelial growth factor D	vascular endothelial growth factor D|c-fos induced growth factor (vascular endothelial growth factor D)	Xp22.2	X	NC_000023.11	15345596	15384413	minus	7	300091	
9606	Homo sapiens	407000	0	live	MIR218-1	MIRN218-1, mir-218-1	microRNA 218-1	hsa-mir-218-1	4p15.31	4	NC_000004.12	20528275	20528384	plus	1	616770	
9606	Homo sapiens	407037	0	live	MIR320A	MIRN320, MIRN320A, hsa-mir-320a, mir-320a	microRNA 320a	hsa-mir-320|microRNA 320	8p21.3	8	NC_000008.11	22244966	22245037	minus	1	614112	
10090	Mus musculus	19229	0	live	Ptk2b	CADTK, CAKB, CAKbeta, E430023O05Rik, FADK2, FAK2, PYK2, Raftk	PTK2 protein tyrosine kinase 2 beta	protein-tyrosine kinase 2-beta|CAK-beta|calcium-dependent tyrosine kinase|calcium-regulated non-receptor proline-rich tyrosine kinase|cell adhesion kinase beta|cellular adhesion kinase beta|focal adhesion kinase 2|proline-rich tyrosine kinase 2|related adhesion focal tyrosine kinase	14 34.36 cM	14	NC_000080.7	66390706	66518549	minus	35		
9606	Homo sapiens	406904	0	live	MIR1-1	MIRN1-1, hsa-mir-1-1, miRNA1-1, mir-1-1	microRNA 1-1		20q13.33	20	NC_000020.11	62554306	62554376	plus	1	609326	
10116	Rattus norvegicus	117029	0	live	Ccr5	Ckr5, Cmkbr5	C-C motif chemokine receptor 5	C-C chemokine receptor type 5|C-C CKR-5|CC-CKR-5|CCR-5|MIP-1 alpha receptor|chemokine (C-C motif) receptor 5|chemokine (C-C) receptor 5	8q32	8	NC_086026.1	132629097	132660980	plus	4		
10116	Rattus norvegicus	171369	0	live	Cd40	Tnfrsf5	CD40 molecule	tumor necrosis factor receptor superfamily member 5|CD40 antigen, TNF receptor superfamily member 5|CD40 molecule, TNF receptor superfamily member 5|tumor necrosis factor receptor superfamily, member 5	3q42	3	NC_086021.1	174209113	174224592	plus	11		
9606	Homo sapiens	7293	0	live	TNFRSF4	ACT35, CD134, IMD16, OX40, TXGP1L	TNF receptor superfamily member 4	tumor necrosis factor receptor superfamily member 4|ACT35 antigen|ATC35 antigen|CD134 antigen|OX40 antigen|OX40 cell surface antigen|OX40 homologue|OX40L receptor|TAX transcriptionally-activated glycoprotein 1 receptor|lymphoid activation antigene ACT35|tax-transcriptionally activated glycoprotein 1 receptor	1p36.33	1	NC_000001.11	1211340	1214153	minus	6	600315	
9606	Homo sapiens	407043	0	live	MIR7-1	MIRN7-1, hsa-mir-7-1, mir-7-1	microRNA 7-1	miR-7-5p	9q21.32	9	NC_000009.12	83969748	83969857	minus	1	615239	
9606	Homo sapiens	116844	0	live	LRG1	HMFT1766, LRG	leucine rich alpha-2-glycoprotein 1	leucine-rich alpha-2-glycoprotein|1300008B03Rik|2310031E04Rik|leucine rich alpha 2 glycoprotein	19p13.3	19	NC_000019.10	4536402	4540036	minus	2	611289	
10090	Mus musculus	723814	0	live	Mir223	Mirn223, miR-223, mmu-mir-223	microRNA 223		X 42.69 cM	X	NC_000086.8	95286423	95286532	plus	1		
9606	Homo sapiens	10507	0	live	SEMA4D	A8, BB18, C9orf164, CD100, COLL4, GR3, M-sema-G, SEMAJ, coll-4	semaphorin 4D	semaphorin-4D|sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4D|sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, 4D	9q22.2	9	NC_000009.12	89360787	89498113	minus	34	601866	
9606	Homo sapiens	6546	0	live	SLC8A1	NCX1	solute carrier family 8 member A1	sodium/calcium exchanger 1|Na(+)/Ca(2+)-exchange protein 1|Na+/Ca++ exchanger|Na+/Ca2+ exchanger|solute carrier family 8 (sodium/calcium exchanger), member 1|solute carrier family 8 member 1	2p22.1	2	NC_000002.12	40097270	40512435	minus	16	182305	
9606	Homo sapiens	3560	0	live	IL2RB	CD122, IL15RB, IMD63, P70-75	interleukin 2 receptor subunit beta	interleukin-2 receptor subunit beta|CD122 antigen|IL-2 receptor subunit beta|IL-2R subunit beta|IL-2RB|high affinity IL-2 receptor beta subunit|high affinity IL-2 receptor subunit beta|interleukin 15 receptor, beta|interleukin 2 receptor, beta|interleukin-15 receptor subunit beta|p75	22q12.3	22	NC_000022.11	37125838	37175118	minus	11	146710	
9606	Homo sapiens	406922	0	live	MIR133A1	MIRN133A1, mir-133a-1	microRNA 133a-1	hsa-mir-133a-1	18q11.2	18	NC_000018.10	21825698	21825785	minus	1	610254	
559292	Saccharomyces cerevisiae S288C	850636	0	live	SSA2	YLL024C, YG102	Hsp70 family chaperone SSA2	Hsp70 family chaperone SSA2		XII	NC_001144.5	95566	97485	minus	1		
9606	Homo sapiens	7917	0	live	BAG6	BAG-6, BAT3, D6S52E, G3	BAG cochaperone 6	large proline-rich protein BAG6|BAG family molecular chaperone regulator 6|BCL2 associated athanogene 6|HLA-B-associated transcript 3|large proline-rich protein BAT3|protein G3|protein Scythe|scythe	6p21.33	6	NC_000006.12	31639028	31652661	minus	28	142590	
